Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
647	35176.2	2514.9	35176.2	2514.9	908.36523	7962.14990	377.95938	-58.79298	1.29601	1141.11902	7500.02539	1	1	0	9	0	0	1433.18698	12.30690	35154.9	2538.2	35154.9	2538.2	0.0	0.0
647	38508.3	6173.4	38508.3	6173.4	2007.99121	185662.09375	344.42892	11.41719	1.09942	1303.25171	178405.09375	1	10	1	5	0	0	33419.17687	1.66214	38486.2	6196.0	38486.2	6196.0	0.0	0.0
647	37072.9	6525.6	37072.9	6525.6	1350.15820	37363.70313	275.71759	2.10949	1.12954	1361.78748	37584.19531	1	7	2	5	0	0	6725.46656	4.07150	37051.3	6548.3	37051.3	6548.3	0.0	0.0
647	35661.2	8746.9	35661.2	8746.9	3297.15161	298613.15625	289.75549	1.12425	1.12307	1320.45020	296990.12500	1	27	3	5	0	0	53750.36813	1.17884	35640.0	8769.4	35640.0	8769.4	0.0	0.0
647	21404.3	9179.2	21404.3	9179.2	4416.93311	123685.01563	296.11371	-82.08834	1.19942	2368.45654	124641.14063	1	7	4	5	0	0	22263.30281	1.97916	21385.4	9202.8	21385.4	9202.8	0.0	0.0
647	23619.5	9863.3	23619.5	9863.3	2383.82666	37775.48438	343.05444	-37.42201	1.12962	2354.39990	37199.00391	1	2	5	-5	0	0	6799.58719	4.49442	23600.3	9886.6	23600.3	9886.6	0.0	0.0
647	20032.1	10428.5	20032.1	10428.5	1759.60864	54310.37500	299.90530	77.30780	1.06756	1545.99573	54079.73828	1	7	6	5	0	0	9775.86750	3.55288	20013.2	10452.1	20013.2	10452.1	0.0	0.0
647	19093.2	10937.1	19093.2	10937.1	1778.93066	46595.96875	331.22119	-42.99213	1.17433	1364.19629	45308.36719	1	4	7	5	0	0	8387.27437	3.71785	19074.3	10960.7	19074.3	10960.7	0.0	0.0
647	22533.3	11240.8	22533.3	11240.8	3478.21631	73358.23438	316.73499	-81.53010	1.16107	2122.19604	71937.40625	1	4	8	-4	0	0	13204.48219	2.73234	22514.3	11264.1	22514.3	11264.1	0.0	0.0
647	21456.4	15673.2	21456.4	15673.2	4784.03711	339143.75000	297.26779	-4.00099	1.15780	1878.40576	337433.65625	1	16	10	5	0	0	61045.87500	1.04475	21437.2	15696.6	21437.2	15696.6	0.0	0.0
647	5805.0	16108.3	5805.0	16108.3	1592.17932	59021.92188	359.85837	-44.89110	1.13449	1986.93359	56116.64453	1	4	11	5	0	0	10623.94594	4.03402	5784.7	16132.4	5784.7	16132.4	0.0	0.0
647	25492.3	16777.9	25492.3	16777.9	1771.63562	110226.47656	293.42734	-14.67227	1.06409	2297.81299	109474.67188	1	13	12	5	0	0	19840.76578	2.71979	25472.6	16800.8	25472.6	16800.8	0.0	0.0
647	6288.4	19593.1	6288.4	19593.1	546.18762	76610.89844	283.24875	81.42384	1.06792	1826.13525	76094.96875	1	8	13	6	0	0	13789.96172	2.65776	6267.7	19617.5	6267.7	19617.5	0.0	0.0
647	34758.1	32455.3	34758.1	32455.3	1199.07764	10270.64063	373.62451	55.58226	1.09646	1461.18213	9836.44531	1	1	14	-4	0	0	1848.71531	10.57952	34734.7	32476.7	34734.7	32476.7	0.0	0.0
647	35246.4	32978.0	35246.4	32978.0	1605.98694	12993.97754	363.12845	50.47968	1.01737	1578.92957	13489.76172	1	1	15	-2	0	0	2338.91596	8.38821	35222.7	32999.4	35222.7	32999.4	0.0	0.0
647	27559.2	35991.3	27559.2	35991.3	6440.41504	481323.87500	335.47000	-0.95251	1.03905	2465.45264	471686.31250	1	15	16	-4	0	0	86638.29750	1.01865	27536.7	36014.0	27536.7	36014.0	0.0	0.0
647	33892.0	36937.2	33892.0	36937.2	3551.06274	477699.03125	291.95557	-12.53262	1.07397	1398.71106	481540.09375	1	27	17	5	0	0	85985.82562	0.82582	33868.2	36958.8	33868.2	36958.8	0.0	0.0
647	31350.8	37383.1	31350.8	37383.1	1440.62683	14840.61328	309.34918	-69.11662	1.19584	1908.29211	14669.39453	1	2	18	5	0	0	2671.31039	7.98632	31327.5	37405.1	31327.5	37405.1	0.0	0.0
647	32503.5	2650.7	32503.5	2650.7	2923.58545	169036.67188	376.90521	0.14830	1.08430	1274.10413	157512.18750	2	8	0	6	0	0	30426.60094	1.92044	32482.9	2674.1	32482.9	2674.1	0.0	0.0
