Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
647	25245.5	2095.4	25245.5	2095.4	764.74103	4745.08301	317.99838	-42.21608	1.08637	2043.11975	5270.00781	1	1	0	-2	0	0	854.11494	18.65461	25225.9	2119.3	25225.9	2119.3	0.0	0.0
647	27236.8	2844.9	27236.8	2844.9	852.32288	18129.97656	282.24454	54.63085	1.08125	1486.46899	18316.09766	1	4	1	-2	0	0	3263.39578	6.77033	27217.1	2868.6	27217.1	2868.6	0.0	0.0
647	23812.4	3091.1	23812.4	3091.1	1813.79004	50610.99219	291.95593	-85.73022	1.12782	1540.67395	50378.20313	1	8	2	5	0	0	9109.97859	3.80465	23793.0	3115.0	23793.0	3115.0	0.0	0.0
647	27313.8	3723.5	27313.8	3723.5	610.85114	14908.66406	355.76855	84.70039	1.14698	1571.38440	14258.17578	1	3	3	5	0	0	2683.55953	11.32523	27294.2	3747.1	27294.2	3747.1	0.0	0.0
647	21813.4	7393.6	21813.4	7393.6	1260.09546	353876.03125	306.00192	-86.81794	1.11548	1323.64526	349478.56250	1	41	4	5	0	0	63697.68562	1.30176	21794.4	7417.2	21794.4	7417.2	0.0	0.0
647	35885.1	21073.4	35885.1	21073.4	2503.55908	166748.89063	284.58807	52.03459	1.06080	1192.63867	166662.03125	1	30	5	5	0	0	30014.80031	1.90241	35862.9	21095.0	35862.9	21095.0	0.0	0.0
647	37861.3	24901.2	37861.3	24901.2	920.99298	7797.41406	371.45599	69.44508	1.29950	1582.55078	7808.23047	1	1	6	-2	0	0	1403.53453	13.95714	37838.0	24922.4	37838.0	24922.4	0.0	0.0
647	5499.4	28235.9	5499.4	28235.9	1081.07788	48474.46875	338.20172	-50.60631	1.12779	1132.37988	46755.53125	1	9	7	6	0	0	8725.40438	4.77905	5477.0	28261.5	5477.0	28261.5	0.0	0.0
647	2829.1	29602.5	2829.1	29602.5	739.69543	5808.39893	357.73544	0.00000	1.04860	1144.89587	5592.60352	1	1	8	5	0	0	1045.51181	14.89465	2805.7	29628.5	2805.7	29628.5	0.0	0.0
647	33654.3	29655.6	33654.3	29655.6	2940.85571	53198.26563	384.15109	0.00000	1.04386	1824.51831	49521.08203	1	2	9	6	0	0	9575.68781	3.69256	33631.6	29677.2	33631.6	29677.2	0.0	0.0
647	31903.7	30037.9	31903.7	30037.9	687.00122	17566.34961	331.70154	21.16101	1.18715	1885.06006	17147.98828	1	4	10	-4	0	0	3161.94293	10.49188	31881.3	30059.8	31881.3	30059.8	0.0	0.0
647	4757.5	31052.8	4757.5	31052.8	1142.96411	52020.50391	296.27545	-27.89935	1.06634	1304.28662	51804.54297	1	9	11	6	0	0	9363.69070	3.73498	4734.3	31078.9	4734.3	31078.9	0.0	0.0
647	33790.1	31140.9	33790.1	31140.9	925.08282	3979.49683	264.77927	79.79412	1.04971	2295.45874	4019.53125	1	1	12	5	0	0	716.30943	16.43139	33767.1	31162.5	33767.1	31162.5	0.0	0.0
