Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
647	5052.0	5226.2	5052.0	5226.2	597.00952	5947.78906	275.08804	73.10444	1.12051	5221.33887	5848.06250	1	2	0	-2	0	0	1070.60203	24.39552	5054.5	5195.8	5054.5	5195.8	0.0	0.0
647	7980.7	5819.6	7980.7	5819.6	2380.12695	38069.46875	366.06845	51.07582	1.03489	7751.87695	35981.15625	1	2	1	-2	0	0	6852.50437	8.40236	7985.1	5789.7	7985.1	5789.7	0.0	0.0
647	38765.9	8448.9	38765.9	8448.9	946.81622	9190.83301	397.74509	-13.09039	1.13803	2188.39380	8084.15625	1	1	2	5	0	0	1654.34994	15.68228	38794.2	8420.6	38794.2	8420.6	0.0	0.0
647	6100.0	8607.5	6100.0	8607.5	689.28699	15377.39063	361.53247	89.95989	1.15199	2612.77637	14989.18750	1	2	3	-2	0	0	2767.93031	11.87872	6102.0	8579.9	6102.0	8579.9	0.0	0.0
647	4842.6	9325.1	4842.6	9325.1	1692.25439	121538.29688	325.20233	-40.18983	1.08268	2045.75500	118997.50781	1	12	4	-4	0	0	21876.89344	2.76297	4843.4	9298.1	4843.4	9298.1	0.0	0.0
647	34983.8	10135.9	34983.8	10135.9	5506.19287	291593.50000	309.69666	-2.86968	1.08997	1210.45862	288458.34375	1	23	5	5	0	0	52486.83000	1.23407	35009.4	10109.2	35009.4	10109.2	0.0	0.0
647	959.7	10462.7	959.7	10462.7	1228.14893	15962.74707	351.53104	-14.32387	1.09807	1761.39514	15498.24219	1	2	6	-5	0	0	2873.29447	9.13059	957.1	10436.6	957.1	10436.6	0.0	0.0
647	34613.0	10766.0	34613.0	10766.0	1443.30811	22259.29883	365.86722	-7.06282	1.10454	1812.33008	21620.49609	1	2	7	-4	0	0	4006.67379	7.31504	34638.3	10739.9	34638.3	10739.9	0.0	0.0
647	37974.3	11512.3	37974.3	11512.3	1881.32922	41641.93750	347.73874	-71.75211	1.08230	2152.66162	39799.83984	1	4	8	-4	0	0	7495.54875	5.38856	38002.7	11486.7	38002.7	11486.7	0.0	0.0
647	33421.0	12362.4	33421.0	12362.4	801.53802	4232.12891	293.34427	-3.26248	1.01169	1819.39526	4407.11719	1	1	9	-3	0	0	761.78320	16.94437	33445.6	12337.9	33445.6	12337.9	0.0	0.0
647	38816.3	14363.9	38816.3	14363.9	6938.45947	82679.97656	280.96964	33.36401	1.08542	2553.40063	82630.93750	1	3	10	5	0	0	14882.39578	1.96137	38846.0	14341.1	38846.0	14341.1	0.0	0.0
647	33111.4	15590.3	33111.4	15590.3	887.94110	7918.89795	381.24182	0.00000	1.05000	2365.52051	7593.98828	1	1	11	10	0	0	1425.40163	17.27087	33136.0	15569.0	33136.0	15569.0	0.0	0.0
647	10584.4	20464.8	10584.4	20464.8	3119.16650	14833.44922	278.39539	-69.10100	1.11176	3270.43188	14867.20313	1	1	12	5	0	0	2670.02086	6.20092	10586.8	20449.6	10586.8	20449.6	0.0	0.0
647	5548.6	22107.4	5548.6	22107.4	1986.08386	191445.31250	318.75473	69.02588	1.08583	2638.10522	188864.75000	1	13	14	5	0	0	34460.15625	2.02179	5545.5	22094.4	5545.5	22094.4	0.0	0.0
647	9373.9	25446.6	9373.9	25446.6	649.53796	4125.45703	321.73181	15.28729	1.25473	4037.88257	4220.93750	1	1	15	10	0	0	742.58227	30.05231	9373.7	25437.8	9373.7	25437.8	0.0	0.0
