Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
647	16098.0	20258.0	16098.0	20258.0	1676.53296	20659.78906	367.61240	44.30209	1.14263	51441.48438	19215.75000	4	2	0	8	0	0	3718.76203	38.83665	16105.9	20242.5	16105.9	20242.5	0.0	0.0
647	31155.3	38879.8	31155.3	38879.8	982.17865	13024.45898	327.78635	-3.63367	1.10787	57009.57813	10024.25000	4	2	1	-3	0	0	2344.40262	51.51644	31180.1	38888.7	31180.1	38888.7	0.0	0.0
647	31622.8	39457.2	31622.8	39457.2	1020.00513	7558.48242	347.51724	34.64478	1.22665	59747.67188	7436.25000	4	1	2	-3	0	0	1360.52684	72.22549	31648.3	39467.0	31648.3	39467.0	0.0	0.0
647	36241.3	2268.9	36241.3	2268.9	1532.16919	4193.72119	211.20619	1.83197	1.07061	62700.36328	3854.87500	5	1	0	10	0	0	754.86981	49.32261	36266.1	2236.1	36266.1	2236.1	0.0	0.0
647	14182.9	11475.6	14182.9	11475.6	1703.18762	12024.07715	339.19922	-60.48862	1.23928	58581.76172	11591.00000	5	1	1	10	0	0	2164.33389	42.89936	14190.7	11450.7	14190.7	11450.7	0.0	0.0
647	21128.2	17271.5	21128.2	17271.5	1982.18372	13094.49316	328.11990	28.69446	1.08310	56553.83594	13572.12500	5	1	2	-2	0	0	2357.00877	36.24722	21141.4	17252.4	21141.4	17252.4	0.0	0.0
647	20971.1	17971.4	20971.1	17971.4	1755.66016	23182.94531	335.88397	-43.36699	1.13375	51757.16016	23474.00000	5	2	3	-2	0	0	4172.93016	29.01444	20984.2	17953.1	20984.2	17953.1	0.0	0.0
647	15101.5	23951.3	15101.5	23951.3	1960.05322	13203.19629	331.33386	-43.18565	1.08408	46226.64844	13478.75000	5	1	5	-2	0	0	2376.57533	33.17335	15107.8	23940.3	15107.8	23940.3	0.0	0.0
647	9280.0	32320.2	9280.0	32320.2	928.44092	5128.62598	300.04309	-2.93767	1.04992	62728.75000	3056.25000	5	1	6	10	0	0	923.15268	81.28290	9278.2	32321.0	9278.2	32321.0	0.0	0.0
647	4927.6	33019.1	4927.6	33019.1	1593.04321	6222.66943	252.31021	30.69922	1.20530	62171.61328	6218.62500	5	1	7	10	0	0	1120.08050	47.23712	4920.5	33021.3	4920.5	33021.3	0.0	0.0
647	39590.6	36818.4	39590.6	36818.4	1120.78882	9860.53027	297.68393	-89.49967	1.16394	60778.32031	9687.00000	5	2	8	-3	0	0	1774.89545	57.93056	39625.3	36824.1	39625.3	36824.1	0.0	0.0
647	6560.2	37760.4	6560.2	37760.4	810.07141	4473.93555	300.01532	0.09389	1.05530	62976.25000	-2428.25000	5	1	9	10	0	0	805.30840	93.31905	6554.1	37769.7	6554.1	37769.7	0.0	0.0
