Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
647	34087.1	898.7	34087.1	898.7	588.99146	1973.94910	233.70807	-78.54207	1.01153	14318.61523	1792.62500	1	1	0	-2	0	0	355.31084	61.45435	34110.0	865.2	34110.0	865.2	0.0	0.0
647	34028.4	1919.9	34028.4	1919.9	589.39935	3567.06055	314.05856	84.93987	1.22812	14699.73047	3762.75000	1	1	1	-2	0	0	642.07090	62.19298	34051.5	1887.1	34051.5	1887.1	0.0	0.0
647	27508.7	2545.8	27508.7	2545.8	588.37164	4240.82959	342.73602	61.90823	1.11357	14165.80664	4413.84375	1	1	2	-4	0	0	763.34933	61.16716	27527.3	2513.6	27527.3	2513.6	0.0	0.0
647	4678.1	2833.5	4678.1	2833.5	2441.10596	9497.84082	251.81371	34.88615	1.05044	27246.00586	9914.87500	1	1	4	-2	0	0	1709.61135	20.59028	4681.2	2801.3	4681.2	2801.3	0.0	0.0
647	36304.1	4254.8	36304.1	4254.8	811.02185	7029.74414	280.33530	-28.60503	1.19575	15202.98633	7014.71875	1	2	5	-2	0	0	1265.35395	36.20648	36329.5	4223.4	36329.5	4223.4	0.0	0.0
647	4068.8	4928.8	4068.8	4928.8	2217.13330	14798.99023	329.82257	-17.29900	1.24719	29937.81055	14792.75000	1	1	6	-2	0	0	2663.81824	23.70052	4070.7	4898.1	4070.7	4898.1	0.0	0.0
647	4529.6	5976.1	4529.6	5976.1	3407.81421	24344.64453	341.21176	66.57582	1.22523	31497.20117	23945.00000	1	1	7	-2	0	0	4382.03602	15.88632	4531.4	5946.2	4531.4	5946.2	0.0	0.0
647	18129.3	8380.0	18129.3	8380.0	7242.11377	61483.25781	371.96835	77.69135	1.16385	27164.70117	59711.50000	1	1	8	-2	0	0	11066.98641	7.08179	18140.8	8352.3	18140.8	8352.3	0.0	0.0
647	19748.8	9927.0	19748.8	9927.0	2259.05640	15848.54395	338.13596	49.35805	1.06963	23244.17383	15338.62500	1	1	9	-2	0	0	2852.73791	20.55774	19761.5	9900.6	19761.5	9900.6	0.0	0.0
647	21075.4	10006.6	21075.4	10006.6	4445.59131	25495.97852	305.72525	87.55190	1.09427	25896.53711	26802.56250	1	1	10	-3	0	0	4589.27613	11.13741	21089.2	9980.3	21089.2	9980.3	0.0	0.0
647	21339.1	10127.9	21339.1	10127.9	3279.84668	26908.41797	365.66006	-62.38914	1.28683	26028.33008	27402.75000	1	1	11	-2	0	0	4843.51523	15.03758	21353.1	10101.7	21353.1	10101.7	0.0	0.0
647	1916.0	10610.3	1916.0	10610.3	524.86664	3681.69824	338.11142	-30.10339	1.19463	17162.86719	4035.31250	1	1	12	-2	0	0	662.70568	75.36438	1914.1	10584.4	1914.1	10584.4	0.0	0.0
647	17994.8	10785.5	17994.8	10785.5	1124.04419	10898.01074	397.50461	66.06885	1.16435	23823.58203	9977.43750	1	1	14	-4	0	0	1961.64193	41.54778	18005.9	10759.9	18005.9	10759.9	0.0	0.0
647	12689.7	11505.1	12689.7	11505.1	1316.60742	8772.96582	329.53784	74.03175	1.12756	21139.31445	9853.12500	1	1	15	-3	0	0	1579.13385	33.48509	12696.2	11480.2	12696.2	11480.2	0.0	0.0
