Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
647	35063.5	844.7	35063.5	844.7	556.78296	2219.53223	254.88718	-57.79689	1.24651	60224.25000	1281.75000	3	1	0	10	0	0	399.51580	132.71153	35087.1	811.1	35087.1	811.1	0.0	0.0
647	32503.9	398.1	32503.9	398.1	1167.63123	3988.74146	235.95290	-27.90408	1.11733	57366.21875	4119.50000	4	1	0	-5	0	0	717.97346	61.86368	32525.6	364.4	32525.6	364.4	0.0	0.0
647	34696.8	4547.2	34696.8	4547.2	798.33154	3679.79370	274.08188	-62.89175	1.17386	61864.10547	3350.37500	4	1	1	-2	0	0	662.36287	93.85489	34721.1	4516.0	34721.1	4516.0	0.0	0.0
647	238.5	9990.6	238.5	9990.6	1756.79724	9526.97168	297.28763	57.13036	1.05406	63853.71875	9571.00000	4	1	2	-2	0	0	1714.85490	43.41565	235.6	9964.0	235.6	9964.0	0.0	0.0
647	14773.4	11598.6	14773.4	11598.6	818.81805	4839.69434	310.36697	-40.48074	1.22931	62396.53125	5085.75000	4	1	3	-2	0	0	871.14498	91.89863	14781.6	11573.8	14781.6	11573.8	0.0	0.0
647	27558.7	906.7	27558.7	906.7	1411.85266	6008.76416	263.36502	79.77728	1.19281	60972.37891	6308.50000	5	1	0	-3	0	0	1081.57755	52.76272	27577.1	873.5	27577.1	873.5	0.0	0.0
647	17296.1	1913.5	17296.1	1913.5	2110.30103	15959.11523	252.45647	-60.36433	1.18170	56796.00781	16293.75000	5	2	1	-3	0	0	2872.64074	24.96099	17307.6	1881.1	17307.6	1881.1	0.0	0.0
647	34258.1	2580.1	34258.1	2580.1	1552.99963	14446.02734	389.35770	-76.15127	1.28299	60098.32031	14627.00000	5	1	2	-2	0	0	2600.28492	47.62989	34281.5	2547.7	34281.5	2547.7	0.0	0.0
647	16153.3	3009.5	16153.3	3009.5	2485.06006	15148.37500	315.19168	17.28920	1.11346	53582.56250	13351.00000	5	1	3	-1	0	0	2726.70750	28.18618	16164.0	2977.8	16164.0	2977.8	0.0	0.0
647	29928.8	5479.5	29928.8	5479.5	1116.34290	4350.03467	252.00420	-59.99505	1.07893	62472.50000	4882.50000	5	1	4	-3	0	0	783.00624	67.49739	29949.6	5449.2	29949.6	5449.2	0.0	0.0
