Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
647	7885.2	10450.9	7885.2	10450.9	1819.80029	28532.00195	365.97894	32.44800	1.12895	4496.08643	29251.67969	1	2	0	-2	0	0	5135.76035	8.62545	7865.5	10474.6	7865.5	10474.6	0.0	0.0
647	30789.8	10472.3	30789.8	10472.3	577.54144	6859.74365	312.87247	90.00000	1.09066	2814.99707	6786.15625	1	2	1	10	0	0	1234.75386	20.29412	30769.6	10495.1	30769.6	10495.1	0.0	0.0
647	31280.1	10967.9	31280.1	10967.9	594.21014	3925.38745	328.11905	85.98358	1.05997	2927.71948	3790.01563	1	1	2	5	0	0	706.56974	28.12274	31259.8	10990.6	31259.8	10990.6	0.0	0.0
647	6646.9	11556.3	6646.9	11556.3	1942.69604	27142.33984	348.82199	52.93129	1.09863	3537.13818	28685.09375	1	2	3	-2	0	0	4885.62117	7.42043	6627.0	11580.0	6627.0	11580.0	0.0	0.0
647	11371.0	12182.6	11371.0	12182.6	816.55164	5833.51318	341.21921	1.48565	1.12770	3624.48828	5714.79688	1	1	4	-1	0	0	1050.03237	22.83189	11351.8	12206.5	11351.8	12206.5	0.0	0.0
647	30472.0	12546.3	30472.0	12546.3	832.97076	5695.97363	333.83304	-39.54314	1.00339	2948.14893	5479.27344	1	1	5	-2	0	0	1025.27525	20.33391	30451.8	12568.9	30451.8	12568.9	0.0	0.0
647	34737.9	12412.9	34737.9	12412.9	1185.92163	86399.73438	313.01923	-44.18509	1.08770	2258.61646	85120.42969	1	16	6	5	0	0	15551.95219	4.18740	34716.8	12435.1	34716.8	12435.1	0.0	0.0
647	35534.3	12549.9	35534.3	12549.9	1091.42139	8294.54785	351.93329	-46.29393	1.07585	2558.28369	8281.90625	1	1	7	-2	0	0	1493.01861	14.70941	35512.9	12572.0	35512.9	12572.0	0.0	0.0
647	33300.7	12546.1	33300.7	12546.1	710.35376	5453.38721	353.71710	16.41081	1.09105	3178.28516	5084.87500	1	1	8	-3	0	0	981.60970	24.56787	33279.9	12568.5	33279.9	12568.5	0.0	0.0
647	30945.9	13787.3	30945.9	13787.3	1438.39221	14386.26660	323.39777	-81.83557	1.10377	3248.71045	14310.46875	1	2	9	-3	0	0	2589.52799	11.30602	30925.5	13809.8	30925.5	13809.8	0.0	0.0
647	38278.0	14316.1	38278.0	14316.1	1494.10205	13386.85840	382.12848	32.32660	1.18813	2018.46436	12578.39063	1	1	10	-3	0	0	2409.63451	9.88916	38255.7	14337.9	38255.7	14337.9	0.0	0.0
647	8808.2	14356.3	8808.2	14356.3	5918.30273	513761.09375	286.33075	9.79776	1.09828	2399.90576	510814.03125	1	39	11	5	0	0	92476.99687	1.02768	8788.5	14380.2	8788.5	14380.2	0.0	0.0
647	32887.6	14308.4	32887.6	14308.4	2132.41382	376941.09375	287.98267	-4.68784	1.08312	2205.40259	373311.00000	1	46	12	5	0	0	67849.39687	1.41736	32866.8	14330.6	32866.8	14330.6	0.0	0.0
647	9472.3	15308.3	9472.3	15308.3	1786.10034	41831.60547	283.86398	-14.16499	1.14783	2806.94971	42381.28906	1	5	13	-3	0	0	7529.68898	4.54834	9452.7	15332.3	9452.7	15332.3	0.0	0.0
647	9182.2	16090.9	9182.2	16090.9	508.58813	4443.02832	377.32593	-77.87333	1.14998	2593.47559	4139.10938	1	1	14	7	0	0	799.74510	30.88377	9162.4	16115.0	9162.4	16115.0	0.0	0.0
647	13906.9	16897.3	13906.9	16897.3	1062.85522	10747.28711	285.92487	-54.51408	1.11832	2896.78271	10693.86719	1	2	15	7	0	0	1934.51168	11.21593	13887.6	16921.2	13887.6	16921.2	0.0	0.0
647	18195.7	17781.2	18195.7	17781.2	735.54883	14178.08789	369.70325	-67.21405	1.14139	3048.35645	13504.18750	1	2	16	-2	0	0	2552.05582	14.39157	18176.4	17804.8	18176.4	17804.8	0.0	0.0
647	37464.7	17888.6	37464.7	17888.6	1934.16895	27308.67969	284.32416	-39.03059	1.07724	2234.17114	27194.16406	1	3	17	-4	0	0	4915.56234	4.95388	37442.3	17910.2	37442.3	17910.2	0.0	0.0
647	35289.4	18031.0	35289.4	18031.0	531.45685	2987.42578	302.67377	-76.90916	1.02867	2134.15234	3077.19141	1	1	18	-2	0	0	537.73664	27.01473	35267.6	18052.8	35267.6	18052.8	0.0	0.0
647	20185.2	26281.0	20185.2	26281.0	1565.70325	11036.84668	338.94403	-23.58472	1.09909	3513.45361	10972.65625	1	1	19	-3	0	0	1986.63240	12.04693	20164.7	26304.6	20164.7	26304.6	0.0	0.0
647	21302.5	26817.8	21302.5	26817.8	902.58081	5340.44873	310.53180	77.40984	1.11100	3866.83521	5531.11719	1	1	20	-3	0	0	961.28077	21.36595	21282.0	26841.3	21282.0	26841.3	0.0	0.0
647	25754.2	27320.8	25754.2	27320.8	816.17816	5884.24268	342.77808	-56.98563	1.16646	3848.89966	6054.50781	1	1	21	-2	0	0	1059.16368	23.49899	25733.2	27343.6	25733.2	27343.6	0.0	0.0
647	31547.1	9251.9	31547.1	9251.9	2005.61084	110191.95313	334.63873	21.36164	1.13146	2468.42773	107500.17188	2	7	0	-3	0	0	19834.55156	2.75577	31526.8	9274.7	31526.8	9274.7	0.0	0.0
647	30782.7	14292.9	30782.7	14292.9	958.21393	7074.10791	346.86847	2.81680	1.04810	2970.60376	6573.90625	2	1	7	-5	0	0	1273.33942	17.82832	30762.4	14315.4	30762.4	14315.4	0.0	0.0
647	39036.0	14784.2	39036.0	14784.2	696.11230	4801.20801	335.27087	-60.80945	1.10453	2123.49341	4936.66406	2	1	9	-2	0	0	864.21744	20.76632	39013.4	14805.9	39013.4	14805.9	0.0	0.0
647	14929.6	16003.1	14929.6	16003.1	846.72223	4321.72168	288.41519	-65.33688	1.05349	3004.10303	4358.42188	2	1	11	-4	0	0	777.90990	20.20809	14910.3	16027.0	14910.3	16027.0	0.0	0.0
647	19491.8	16142.1	19491.8	16142.1	627.63354	3914.10132	318.80359	-50.49719	1.01740	3599.53760	4000.56250	2	1	12	-2	0	0	704.53824	29.41687	19472.7	16165.6	19472.7	16165.6	0.0	0.0
647	25342.2	26041.4	25342.2	26041.4	547.69116	2380.62280	266.15686	16.79886	1.22603	3335.52734	2429.81250	2	1	16	-4	0	0	428.51210	32.43133	25321.5	26064.3	25321.5	26064.3	0.0	0.0
647	31744.9	12842.7	31744.9	12842.7	1097.05566	4673.63379	263.49551	90.00000	1.15809	3185.39624	4719.09375	3	1	2	7	0	0	841.25408	16.20166	31724.4	12865.2	31724.4	12865.2	0.0	0.0
647	8708.9	13019.2	8708.9	13019.2	1297.31750	65019.03125	355.08350	90.00000	1.09378	3081.84790	61600.61719	3	7	3	6	0	0	11703.42563	5.52210	8689.3	13043.1	8689.3	13043.1	0.0	0.0
647	15351.0	17023.4	15351.0	17023.4	590.25909	4134.70752	337.87906	-56.27044	1.11683	2947.97461	4054.63281	3	1	7	-2	0	0	744.24735	28.39575	15331.7	17047.3	15331.7	17047.3	0.0	0.0
647	21311.2	25300.2	21311.2	25300.2	567.18951	4219.52100	348.19916	39.09338	1.17131	3357.77466	4585.63281	3	1	9	-2	0	0	759.51378	31.40878	21290.9	25323.7	21290.9	25323.7	0.0	0.0
647	25741.1	27304.7	25741.1	27304.7	981.90875	15158.81641	300.04266	51.81846	1.07009	3351.55591	15079.30469	3	3	10	6	0	0	2728.58695	11.39118	25720.1	27327.6	25720.1	27327.6	0.0	0.0
647	21357.1	29630.5	21357.1	29630.5	502.74033	6520.91309	288.98337	-55.30670	1.05515	2961.34399	6640.79688	3	2	11	-2	0	0	1173.76436	18.71644	21336.1	29654.1	21336.1	29654.1	0.0	0.0
