Channel Name	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	Lateral Localization Accuracy	Xw	Yw	Xwc	Ywc	Zw	Zwc
647	13265.8	8964.2	13265.8	8964.2	2624.78271	58930.53906	308.18869	-46.19698	1.09763	5039.44629	58862.34375	1	4	0	8	0	0	10607.49703	4.50181	13246.8	8988.0	13246.8	8988.0	0.0	0.0
647	14149.8	11614.6	14149.8	11614.6	6134.99854	90754.46875	364.42874	-76.22684	1.28378	4377.70215	84353.90625	1	2	1	5	0	0	16335.80438	2.92338	14130.8	11638.4	14130.8	11638.4	0.0	0.0
647	18587.8	12101.6	18587.8	12101.6	804.16644	6736.34424	260.55237	-36.91665	1.12818	5278.66992	6826.51563	1	2	2	-4	0	0	1212.54196	19.51372	18568.8	12125.2	18568.8	12125.2	0.0	0.0
647	19071.9	12345.2	19071.9	12345.2	572.30151	4790.35596	369.34454	-48.22935	1.21773	5041.15918	4644.02344	1	1	4	-4	0	0	862.26407	37.86530	19053.0	12368.8	19053.0	12368.8	0.0	0.0
647	19604.1	13830.8	19604.1	13830.8	1671.68420	22053.89844	340.85175	0.01208	1.13113	4791.78516	23375.72656	1	2	5	-1	0	0	3969.70172	9.91958	19585.1	13854.3	19585.1	13854.3	0.0	0.0
647	19213.8	14247.6	19213.8	14247.6	2156.70654	16947.32617	357.86176	57.97977	1.03400	4187.23242	17519.18750	1	1	6	-2	0	0	3050.51871	9.62264	19194.8	14271.1	19194.8	14271.1	0.0	0.0
647	35782.5	26207.2	35782.5	26207.2	788.56470	2356.74683	220.69781	-84.58332	1.03383	5392.78125	2517.46875	1	1	7	-2	0	0	424.21443	28.59933	35759.6	26228.6	35759.6	26228.6	0.0	0.0
647	26399.6	28023.8	26399.6	28023.8	961.51709	18000.15625	324.55301	-79.59598	1.08819	4100.70361	17757.23438	1	3	8	7	0	0	3240.02812	12.33720	26378.5	28046.6	26378.5	28046.6	0.0	0.0
647	33772.2	28259.5	33772.2	28259.5	2044.51929	51707.96094	288.46844	36.29489	1.16066	4332.49170	51530.17188	1	6	9	9	0	0	9307.43297	5.03826	33749.6	28281.2	33749.6	28281.2	0.0	0.0
647	31377.2	28814.9	31377.2	28814.9	500.20782	3709.43823	347.64746	-70.72878	1.06993	5359.22217	3541.45313	1	1	10	-2	0	0	667.69888	44.55602	31355.1	28836.9	31355.1	28836.9	0.0	0.0
647	24423.2	29489.8	24423.2	29489.8	1536.76025	12225.62891	360.07480	-89.05032	1.15404	3618.11523	12168.11719	1	1	11	-2	0	0	2200.61320	12.41899	24402.1	29512.9	24402.1	29512.9	0.0	0.0
647	34074.5	29615.6	34074.5	29615.6	543.38715	4020.37744	347.24738	-0.04488	1.15923	5333.34912	4214.26563	1	1	12	-2	0	0	723.66794	40.96211	34051.6	29637.2	34051.6	29637.2	0.0	0.0
647	27473.8	29953.2	27473.8	29953.2	1360.59875	26606.45117	267.78601	81.40746	1.05326	4235.93262	26807.44531	1	5	13	6	0	0	4789.16121	7.52100	27452.2	29975.8	27452.2	29975.8	0.0	0.0
647	29888.7	30157.6	29888.7	30157.6	1792.16455	56270.84766	375.16187	-87.51116	1.20311	5222.93018	52259.21094	1	3	14	7	0	0	10128.75258	6.08742	29866.7	30179.8	29866.7	30179.8	0.0	0.0
647	29420.1	31106.9	29420.1	31106.9	1785.33081	20680.82031	331.09323	32.12061	1.19667	5506.94971	19746.51563	1	2	15	5	0	0	3722.54766	10.64370	29398.1	31129.2	29398.1	31129.2	0.0	0.0
647	31500.7	31416.2	31500.7	31416.2	4850.58789	248713.59375	338.84384	-16.31339	1.15243	4209.86914	241944.93750	1	7	16	9	0	0	44768.44688	1.68131	31478.2	31438.2	31478.2	31438.2	0.0	0.0
